"Province_State","year_month","Lat","Long_","Confirmed","Deaths","Incident_Rate","Total_Test_Results","Case_Fatality_Ratio","Testing_Rate"
"Minnesota","2021-12",45.6945,-93.9002,967529.419354839,10116.6451612903,17155.8963307329,13430842.2258065,1.045641897882,238151.039390628
"Minnesota","2022-01",45.6945,-93.9002,1148691.87096774,11095.064516129,20368.2061341545,14523192.4516129,0.970464243276544,257520.215000073
"Minnesota","2022-02",45.6945,-93.9002,1385336.25,11969.7142857143,24564.3022452529,15557081.6071429,0.864044027312845,275852.779173231
"Minnesota","2022-03",45.6945,-93.9002,1422601.19354839,12481.2258064516,25225.0713087022,16055613.8064516,0.877340574967862,284692.579346518
"Minnesota","2022-04",45.6945,-93.9002,1437993.6,12705.3,25498.0041250918,16233225.5716857,0.883548431305205,279376.46108695
"Minnesota","2022-05",45.6945,-93.9002,1480534.38709677,12854.6129032258,26252.3226178015,16145493.2512365,0.868318626436616,250249.000084114
"Minnesota","2022-06",45.6945,-93.9002,1531449,13038.5666666667,27155.1228873172,16376394.1719026,0.851419037642526,242619.30212488
"Minnesota","2022-07",45.6945,-93.9002,1568793.32258065,13194.3225806452,27817.2994723884,16147074.4834877,0.841073623898298,205789.534533172
"Minnesota","2022-08",45.6945,-93.9002,1612299.74193548,13363.5806451613,28588.7402216223,16048402.5386761,0.828884525839261,143304.132848733
"Minnesota","2022-09",45.6945,-93.9002,1648813.66666667,13537.9,29236.1924796984,16883369.9565627,0.821071915780159,141652.85877682
"Minnesota","2022-10",45.6945,-93.9002,1675090.25806452,13733.5161290323,29702.1198912361,17146855.7722899,0.81986699219319,133945.697446171
"Minnesota","2022-11",45.6945,-93.9002,1697797.66666667,13942.2666666667,30104.7597904733,17290606.7691343,0.821194241054138,129292.511184257
"Minnesota","2022-12",45.6945,-93.9002,1722780.06451613,14189.4516129032,30547.7390105618,17409777.4645592,0.823633455734678,127127.126259393
"Minnesota","2023-01",45.6945,-93.9002,1744877.22580645,14424.1290322581,30939.5582159696,17488250.1001156,0.826649946209573,126409.125298916
"Minnesota","2023-02",45.6945,-93.9002,1762851.17857143,14682.8571428571,31258.2661168571,17640833.8481225,0.832899605460889,126553.085254433
"Minnesota","2023-03",45.6945,-93.9002,1774594.8,14814.2,31466.4999418402,17702245.131313,0.834792800747405,125406.475890774
"Mississippi","2020-04",32.7416,-89.6787,4621,173.777777777778,155.267763811556,345810.406377224,2.38067773946472,1661.0984579887
"Mississippi","2020-05",32.7416,-89.6787,10819.2903225806,494.483870967742,363.533221037678,474858.115098755,2.41333300382856,3721.96231587013
"Mississippi","2020-06",32.7416,-89.6787,20048.9,899.233333333333,673.652428020237,669105.405529907,2.48368991593822,7618.10200586955
"Mississippi","2020-07",32.7416,-89.6787,40221.2258064516,1301,1351.45202093214,1090749.69489662,2.16812644110496,12179.4077709364
"Mississippi","2020-08",32.7416,-89.6787,71330.6451612903,2055.32258064516,2396.7430784309,1465962.31391852,2.10033841015673,17241.3974372671
"Mississippi","2020-09",32.7416,-89.6787,90631.1,2720.96666666667,3045.24739856775,1591753.98804104,2.12704061347013,21805.8806867533
"Mississippi","2020-10",32.7416,-89.6787,108143.967741935,3144.64516129032,3633.68795520437,1508463.08457799,2.1998186705231,27556.6664038966
"Mississippi","2020-11",32.7416,-89.6787,134203.2,3554.5,4509.29036147048,1118523.03280537,2.53342715661601,34263.4749357867
"Mississippi","2020-12",32.7416,-89.6787,183278.774193548,4253.22580645161,6158.25263431194,1244409.90322581,2.32827599500935,41812.755450947
"Mississippi","2021-01",32.7416,-89.6787,246659.35483871,5396.77419354839,8287.86982233449,1467948.80645161,2.18808204871014,49323.7672727949
"Mississippi","2021-02",32.7416,-89.6787,285687.035714286,6405.92857142857,9599.21817470448,1658906.57142857,2.24192925673042,55740.0375931639
"Mississippi","2021-03",32.7416,-89.6787,300421.129032258,6886.96774193548,10094.2906095178,1788247.87096774,2.29235212578139,60085.9658225358
