State Code,Date Local,Arithmetic Mean,State Name
25,1/10/22,50.916667,Massachusetts
25,1/11/22,45.875,Massachusetts
25,1/12/22,54.666667,Massachusetts
25,1/13/22,62.125,Massachusetts
25,1/14/22,60.791667,Massachusetts
25,1/15/22,39,Massachusetts
25,1/16/22,46.416667,Massachusetts
25,1/17/22,79.25,Massachusetts
25,1/18/22,50.75,Massachusetts
25,1/19/22,60.5,Massachusetts
25,1/20/22,55,Massachusetts
25,1/21/22,44.291667,Massachusetts
25,1/22/22,53.416667,Massachusetts
25,1/23/22,59,Massachusetts
25,1/24/22,67.458333,Massachusetts
25,1/25/22,68.333333,Massachusetts
25,1/26/22,45.083333,Massachusetts
25,1/27/22,56.958333,Massachusetts
25,1/28/22,56.208333,Massachusetts
25,1/29/22,70.208333,Massachusetts
25,1/30/22,37.958333,Massachusetts
25,1/31/22,53.958333,Massachusetts
25,2/1/22,64.333333,Massachusetts
25,2/2/22,73.625,Massachusetts
25,2/3/22,89.333333,Massachusetts
25,2/4/22,86.208333,Massachusetts
25,2/5/22,60.25,Massachusetts
25,2/6/22,50.291667,Massachusetts
25,2/7/22,81.458333,Massachusetts
25,2/8/22,74.208333,Massachusetts
25,2/9/22,55.416667,Massachusetts
25,2/10/22,67.583333,Massachusetts
25,2/11/22,59.541667,Massachusetts
25,2/12/22,52.583333,Massachusetts
25,2/13/22,58.583333,Massachusetts
25,2/14/22,42.625,Massachusetts
25,2/15/22,44.458333,Massachusetts
25,2/16/22,66.916667,Massachusetts
25,2/17/22,72.583333,Massachusetts
25,2/18/22,62.208333,Massachusetts
25,2/19/22,59,Massachusetts
25,2/20/22,46.791667,Massachusetts
25,2/21/22,50.166667,Massachusetts
25,2/22/22,76.625,Massachusetts
25,2/23/22,70.166667,Massachusetts
25,2/24/22,43,Massachusetts
25,2/25/22,71.875,Massachusetts
25,2/26/22,53.958333,Massachusetts
25,2/27/22,52.125,Massachusetts
25,2/28/22,38.708333,Massachusetts
25,3/1/22,61.458333,Massachusetts
25,3/2/22,60.958333,Massachusetts
25,3/3/22,51.875,Massachusetts
25,3/4/22,43.125,Massachusetts
25,3/5/22,52.125,Massachusetts
25,3/6/22,76.208333,Massachusetts
25,3/7/22,65.541667,Massachusetts
25,3/8/22,43.791667,Massachusetts
25,3/9/22,74.583333,Massachusetts
25,3/10/22,67.416667,Massachusetts
25,3/11/22,63.208333,Massachusetts
25,3/12/22,76.75,Massachusetts
25,3/13/22,45.208333,Massachusetts
25,3/14/22,46.25,Massachusetts
25,3/15/22,55.25,Massachusetts
25,3/16/22,68.333333,Massachusetts
25,3/17/22,85.208333,Massachusetts
25,3/18/22,66.125,Massachusetts
25,3/19/22,86.541667,Massachusetts
25,3/20/22,72.791667,Massachusetts
25,3/21/22,44.916667,Massachusetts
25,3/22/22,33.458333,Massachusetts
25,3/23/22,45.333333,Massachusetts
25,3/24/22,88,Massachusetts
25,3/25/22,67.291667,Massachusetts
25,3/26/22,71.041667,Massachusetts
25,3/27/22,55.791667,Massachusetts
25,3/28/22,38.416667,Massachusetts
25,3/29/22,39.5,Massachusetts
25,3/30/22,35.291667,Massachusetts
25,3/31/22,79.541667,Massachusetts
25,4/1/22,67.333333,Massachusetts
25,4/2/22,42.25,Massachusetts
25,4/3/22,65.708333,Massachusetts
25,4/4/22,53.041667,Massachusetts
25,4/5/22,52.5,Massachusetts
25,4/6/22,73.458333,Massachusetts
25,4/7/22,71.75,Massachusetts
25,4/8/22,71.125,Massachusetts
25,4/9/22,76.791667,Massachusetts
25,4/10/22,59.041667,Massachusetts
25,4/11/22,45.75,Massachusetts
25,4/12/22,53.333333,Massachusetts
25,4/13/22,46.458333,Massachusetts
25,4/14/22,66.541667,Massachusetts
25,4/15/22,31.708333,Massachusetts
25,4/16/22,57.75,Massachusetts
25,4/17/22,57.416667,Massachusetts
25,4/18/22,52.666667,Massachusetts
25,4/19/22,69.708333,Massachusetts
25,4/20/22,45.541667,Massachusetts
25,4/21/22,56.208333,Massachusetts
25,4/22/22,50.25,Massachusetts
25,4/23/22,41.125,Massachusetts
25,4/24/22,41.708333,Massachusetts
25,4/25/22,41.625,Massachusetts
25,4/26/22,73.208333,Massachusetts
25,4/27/22,55.333333,Massachusetts
25,4/28/22,36.791667,Massachusetts
25,4/29/22,22.166667,Massachusetts
25,4/30/22,32.5,Massachusetts
25,5/1/22,41.916667,Massachusetts
25,5/2/22,62.75,Massachusetts
25,5/3/22,77.916667,Massachusetts
25,5/4/22,85.375,Massachusetts
25,5/5/22,56.666667,Massachusetts
25,5/6/22,52.5,Massachusetts
25,5/7/22,44.125,Massachusetts
25,5/8/22,41.958333,Massachusetts
25,5/9/22,26.583333,Massachusetts
25,5/10/22,30.416667,Massachusetts
25,5/11/22,40.291667,Massachusetts
25,5/12/22,60.041667,Massachusetts
25,5/13/22,72.791667,Massachusetts
25,5/14/22,71.125,Massachusetts
25,5/15/22,76.25,Massachusetts
25,5/16/22,77.083333,Massachusetts
25,5/17/22,55.416667,Massachusetts
25,5/18/22,41.75,Massachusetts
25,5/19/22,82.791667,Massachusetts
25,5/20/22,75.958333,Massachusetts
25,5/21/22,74.5,Massachusetts
25,5/22/22,66.291667,Massachusetts
25,5/23/22,50.875,Massachusetts
25,5/24/22,50.166667,Massachusetts
25,5/25/22,57.875,Massachusetts
25,5/26/22,60.333333,Massachusetts
25,5/27/22,77.333333,Massachusetts
25,5/28/22,86.583333,Massachusetts
25,5/29/22,64.708333,Massachusetts
25,5/30/22,60.333333,Massachusetts
25,5/31/22,61.75,Massachusetts
25,6/1/22,68.625,Massachusetts
25,6/2/22,78.291667,Massachusetts
25,6/3/22,67.916667,Massachusetts
25,6/4/22,53.041667,Massachusetts
25,6/5/22,44.666667,Massachusetts
25,6/6/22,52.083333,Massachusetts
25,6/7/22,58.708333,Massachusetts
25,6/8/22,66.625,Massachusetts
25,6/9/22,69.083333,Massachusetts
25,6/10/22,55.208333,Massachusetts
25,6/11/22,62.166667,Massachusetts
25,6/12/22,72.458333,Massachusetts
25,6/13/22,60.5,Massachusetts
25,6/14/22,55.125,Massachusetts
25,6/15/22,63.208333,Massachusetts
25,6/16/22,73.166667,Massachusetts
25,6/17/22,61.708333,Massachusetts
25,6/18/22,58.875,Massachusetts
25,6/19/22,50.541667,Massachusetts
25,6/20/22,50.041667,Massachusetts
25,6/21/22,64.083333,Massachusetts
25,6/22/22,86.75,Massachusetts
25,6/23/22,71.375,Massachusetts
25,6/24/22,64.416667,Massachusetts
25,6/25/22,59.5,Massachusetts
25,6/26/22,58.541667,Massachusetts
25,6/27/22,69.083333,Massachusetts
25,6/28/22,57.583333,Massachusetts
25,6/29/22,58.791667,Massachusetts
25,6/30/22,57.375,Massachusetts
25,1/1/22,100,Massachusetts
25,1/2/22,95.916667,Massachusetts
25,1/3/22,64.75,Massachusetts
25,1/4/22,59.375,Massachusetts
25,1/5/22,94.375,Massachusetts
25,1/6/22,77.791667,Massachusetts
25,1/7/22,84.208333,Massachusetts
25,1/8/22,56.791667,Massachusetts
25,1/9/22,80.041667,Massachusetts
25,1/10/22,66.041667,Massachusetts
25,1/11/22,60.458333,Massachusetts
25,1/12/22,63,Massachusetts
25,1/13/22,62.958333,Massachusetts
25,1/14/22,73.375,Massachusetts
25,1/15/22,49.083333,Massachusetts
25,1/16/22,57.375,Massachusetts
25,1/17/22,92.916667,Massachusetts
25,1/18/22,62.875,Massachusetts
25,1/19/22,69.875,Massachusetts
25,1/20/22,63,Massachusetts
25,1/21/22,56.708333,Massachusetts
25,1/22/22,67.375,Massachusetts
25,1/23/22,69.333333,Massachusetts
25,1/24/22,77.083333,Massachusetts
25,1/25/22,81.083333,Massachusetts
25,1/26/22,53.166667,Massachusetts
25,1/27/22,66.291667,Massachusetts
25,1/28/22,67.375,Massachusetts
25,1/29/22,86.75,Massachusetts
25,1/30/22,44.708333,Massachusetts
25,1/31/22,47.083333,Massachusetts
25,2/1/22,68.208333,Massachusetts
25,2/2/22,85.916667,Massachusetts
25,2/3/22,100,Massachusetts
25,2/4/22,99.083333,Massachusetts
25,2/5/22,76.708333,Massachusetts
25,2/6/22,58.791667,Massachusetts
25,2/7/22,93.833333,Massachusetts
25,2/8/22,89.875,Massachusetts
25,2/9/22,65.875,Massachusetts
25,2/10/22,79,Massachusetts
25,2/11/22,58.916667,Massachusetts
25,2/12/22,57.416667,Massachusetts
25,2/13/22,73.958333,Massachusetts
25,2/14/22,55.208333,Massachusetts
25,2/15/22,53.541667,Massachusetts
25,2/16/22,68.708333,Massachusetts
25,2/17/22,82.083333,Massachusetts
25,2/18/22,73.125,Massachusetts
25,2/19/22,68.125,Massachusetts
25,2/20/22,55.833333,Massachusetts
25,2/21/22,54.458333,Massachusetts
25,2/22/22,82.166667,Massachusetts
25,2/23/22,79.833333,Massachusetts
25,2/24/22,51.333333,Massachusetts
25,2/25/22,85.708333,Massachusetts
25,2/26/22,67.416667,Massachusetts
25,2/27/22,59.5,Massachusetts
25,2/28/22,44.708333,Massachusetts
25,3/1/22,63.375,Massachusetts
25,3/2/22,67.833333,Massachusetts
25,3/3/22,64.208333,Massachusetts
25,3/4/22,50.333333,Massachusetts
25,3/5/22,52.125,Massachusetts
25,3/6/22,89.75,Massachusetts
25,3/7/22,72.708333,Massachusetts
25,3/8/22,51.708333,Massachusetts
25,3/9/22,76,Massachusetts
25,3/10/22,75.208333,Massachusetts
25,3/11/22,61.041667,Massachusetts
25,3/12/22,95.291667,Massachusetts
25,3/13/22,59.625,Massachusetts
25,3/14/22,54.583333,Massachusetts
25,3/15/22,61.416667,Massachusetts
25,3/16/22,77.875,Massachusetts
25,3/17/22,96.625,Massachusetts
25,3/18/22,70.166667,Massachusetts
25,3/19/22,94.208333,Massachusetts
25,3/20/22,83.875,Massachusetts
25,3/21/22,52.833333,Massachusetts
25,3/22/22,41,Massachusetts
25,3/23/22,49.5,Massachusetts
25,3/24/22,98.625,Massachusetts
25,3/25/22,79.041667,Massachusetts
25,3/26/22,82.625,Massachusetts
25,3/27/22,69.916667,Massachusetts
25,3/28/22,50.291667,Massachusetts
25,3/29/22,48.333333,Massachusetts
25,3/30/22,41,Massachusetts
25,3/31/22,89.083333,Massachusetts
25,4/1/22,78.75,Massachusetts
25,4/2/22,44.875,Massachusetts
25,4/3/22,63.041667,Massachusetts
25,4/4/22,60.625,Massachusetts
25,4/5/22,52.916667,Massachusetts
25,4/6/22,78.083333,Massachusetts
25,4/7/22,77.208333,Massachusetts
25,4/8/22,77.333333,Massachusetts
25,4/9/22,84.166667,Massachusetts
25,4/10/22,70.666667,Massachusetts
25,4/11/22,52.041667,Massachusetts
25,4/12/22,61.958333,Massachusetts
25,4/13/22,42.083333,Massachusetts
25,4/14/22,76.166667,Massachusetts
25,4/15/22,34.208333,Massachusetts
25,4/16/22,63.208333,Massachusetts
25,4/17/22,71.666667,Massachusetts
25,4/18/22,54.125,Massachusetts
25,4/19/22,82.625,Massachusetts
25,4/20/22,52.416667,Massachusetts
25,4/21/22,53.5,Massachusetts
25,4/22/22,54.125,Massachusetts
25,4/23/22,41.041667,Massachusetts
25,4/24/22,45.375,Massachusetts
25,4/25/22,45.083333,Massachusetts
25,4/26/22,81,Massachusetts
25,4/27/22,65.875,Massachusetts
25,4/28/22,46.041667,Massachusetts
25,4/29/22,30,Massachusetts
25,4/30/22,36.625,Massachusetts
25,5/1/22,40.291667,Massachusetts
25,5/2/22,67.166667,Massachusetts
25,5/3/22,88.791667,Massachusetts
25,5/4/22,98.25,Massachusetts
25,5/5/22,53.75,Massachusetts
25,5/6/22,45.916667,Massachusetts
25,5/7/22,48.083333,Massachusetts
25,5/8/22,48.041667,Massachusetts
25,5/9/22,34.375,Massachusetts
25,5/10/22,35.083333,Massachusetts
25,5/11/22,45.125,Massachusetts
25,5/12/22,65.5,Massachusetts
25,5/13/22,77.25,Massachusetts
25,5/14/22,77.375,Massachusetts
25,5/15/22,83.25,Massachusetts
25,5/16/22,84.291667,Massachusetts
25,5/17/22,64.5,Massachusetts
25,5/18/22,44.041667,Massachusetts
25,5/19/22,92.458333,Massachusetts
25,5/20/22,79.583333,Massachusetts
25,5/21/22,79.541667,Massachusetts
25,5/22/22,70.25,Massachusetts
25,5/23/22,60.708333,Massachusetts
25,5/24/22,57.291667,Massachusetts
25,5/25/22,64.708333,Massachusetts
25,5/26/22,64.041667,Massachusetts
25,5/27/22,87.25,Massachusetts
25,5/28/22,95.208333,Massachusetts
25,5/29/22,64.166667,Massachusetts
25,5/30/22,64.291667,Massachusetts
25,5/31/22,72.083333,Massachusetts
25,6/1/22,81.416667,Massachusetts
25,6/2/22,89.208333,Massachusetts
25,6/3/22,77.208333,Massachusetts
25,6/4/22,60.208333,Massachusetts
25,6/5/22,48.25,Massachusetts
25,6/6/22,52.083333,Massachusetts
25,6/7/22,60.583333,Massachusetts
25,6/8/22,74.625,Massachusetts
25,6/9/22,77.916667,Massachusetts
25,6/10/22,65.541667,Massachusetts
25,6/11/22,65.083333,Massachusetts
25,6/12/22,77.791667,Massachusetts
25,6/13/22,66.708333,Massachusetts
25,6/14/22,57.458333,Massachusetts
25,6/15/22,68.25,Massachusetts
25,6/16/22,80.416667,Massachusetts
25,6/17/22,73.625,Massachusetts
25,6/18/22,70.333333,Massachusetts
25,6/19/22,62.333333,Massachusetts
25,6/20/22,47.125,Massachusetts
25,6/21/22,65.083333,Massachusetts
25,6/22/22,96.458333,Massachusetts
25,6/23/22,84.583333,Massachusetts
25,6/24/22,72.75,Massachusetts
25,6/25/22,62.958333,Massachusetts
25,6/26/22,59.25,Massachusetts
25,6/27/22,80.5,Massachusetts
25,6/28/22,62.875,Massachusetts
25,6/29/22,62.291667,Massachusetts
25,6/30/22,59.25,Massachusetts
25,1/1/22,100,Massachusetts
25,1/2/22,97.041667,Massachusetts
25,1/3/22,76.25,Massachusetts
25,1/4/22,64.208333,Massachusetts
25,1/5/22,96.541667,Massachusetts
25,1/6/22,78.916667,Massachusetts
25,1/7/22,91.625,Massachusetts
25,1/8/22,77.375,Massachusetts
25,1/9/22,89.083333,Massachusetts
25,1/10/22,61.583333,Massachusetts
25,1/11/22,69.333333,Massachusetts
25,1/12/22,72.25,Massachusetts
25,1/13/22,82.208333,Massachusetts
25,1/14/22,86.708333,Massachusetts
25,1/15/22,61.541667,Massachusetts
25,1/16/22,71.5,Massachusetts
25,1/17/22,93.375,Massachusetts
25,1/18/22,62.916667,Massachusetts
25,1/19/22,73.041667,Massachusetts
25,1/20/22,82.458333,Massachusetts
25,1/21/22,74.791667,Massachusetts
25,1/22/22,90.25,Massachusetts
25,1/23/22,76.083333,Massachusetts
25,1/24/22,83.916667,Massachusetts
25,1/25/22,83.333333,Massachusetts
25,1/26/22,62.333333,Massachusetts
25,1/27/22,66.375,Massachusetts
25,1/28/22,76.833333,Massachusetts
25,1/29/22,99.041667,Massachusetts
25,1/30/22,59.583333,Massachusetts
25,1/31/22,78.25,Massachusetts
25,2/1/22,91.708333,Massachusetts
25,2/2/22,97.291667,Massachusetts
25,2/3/22,99.666667,Massachusetts
25,2/4/22,100,Massachusetts
25,2/5/22,82.208333,Massachusetts
25,2/6/22,80.833333,Massachusetts
25,2/7/22,98.791667,Massachusetts
25,2/8/22,94.208333,Massachusetts
25,2/9/22,73,Massachusetts
25,2/10/22,80.875,Massachusetts
25,2/11/22,69.458333,Massachusetts
25,2/12/22,60.333333,Massachusetts
25,2/13/22,91,Massachusetts
25,2/14/22,76.916667,Massachusetts
25,2/15/22,62.708333,Massachusetts
25,2/16/22,83.208333,Massachusetts
25,2/17/22,84.291667,Massachusetts
25,2/18/22,77.625,Massachusetts
25,2/19/22,75.083333,Massachusetts
25,2/20/22,61.291667,Massachusetts
25,2/21/22,64.125,Massachusetts
25,2/22/22,98.916667,Massachusetts
25,2/23/22,76.833333,Massachusetts
25,2/24/22,61.791667,Massachusetts
25,2/25/22,95.25,Massachusetts
25,2/26/22,80.416667,Massachusetts
25,2/27/22,68.375,Massachusetts
25,2/28/22,57.041667,Massachusetts
25,3/1/22,81.125,Massachusetts
25,3/2/22,73.375,Massachusetts
25,3/3/22,71.666667,Massachusetts
25,3/4/22,57.75,Massachusetts
25,3/5/22,61.375,Massachusetts
25,3/6/22,85.625,Massachusetts
25,3/7/22,72.25,Massachusetts
25,3/8/22,54.083333,Massachusetts
25,3/9/22,81,Massachusetts
25,3/10/22,81.375,Massachusetts
25,3/11/22,77.875,Massachusetts
25,3/12/22,96.666667,Massachusetts
25,3/13/22,59,Massachusetts
25,3/14/22,57.375,Massachusetts
25,3/15/22,70.291667,Massachusetts
25,3/16/22,85.125,Massachusetts
25,3/17/22,99.583333,Massachusetts
25,3/18/22,76.5,Massachusetts
25,3/19/22,97.625,Massachusetts
25,3/20/22,78.291667,Massachusetts
25,3/21/22,49.875,Massachusetts
25,3/22/22,47.875,Massachusetts
25,3/23/22,60.375,Massachusetts
25,3/24/22,98.5,Massachusetts
25,3/25/22,78.375,Massachusetts
25,3/26/22,73.5,Massachusetts
25,3/27/22,66.833333,Massachusetts
25,3/28/22,59.875,Massachusetts
25,3/29/22,57.25,Massachusetts
25,3/30/22,45.625,Massachusetts
25,3/31/22,83.75,Massachusetts
25,4/1/22,78.083333,Massachusetts
25,4/2/22,53.291667,Massachusetts
25,4/3/22,89.083333,Massachusetts
25,4/4/22,61.916667,Massachusetts
25,4/5/22,55,Massachusetts
25,4/6/22,96.791667,Massachusetts
25,4/7/22,83.958333,Massachusetts
25,4/8/22,79.958333,Massachusetts
25,4/9/22,79.958333,Massachusetts
25,4/10/22,69.583333,Massachusetts
25,4/11/22,55.958333,Massachusetts
25,4/12/22,64.083333,Massachusetts
25,4/13/22,61.833333,Massachusetts
25,4/14/22,98.125,Massachusetts
25,4/15/22,53.041667,Massachusetts
25,4/16/22,60.083333,Massachusetts
25,4/17/22,69.375,Massachusetts
25,4/18/22,70,Massachusetts
25,4/19/22,81.75,Massachusetts
25,4/20/22,52.833333,Massachusetts
25,4/21/22,71.416667,Massachusetts
25,4/22/22,53.958333,Massachusetts
25,4/23/22,51.458333,Massachusetts
25,4/24/22,54.416667,Massachusetts
25,4/25/22,66.541667,Massachusetts
25,4/26/22,93.458333,Massachusetts
25,4/27/22,70.208333,Massachusetts
25,4/28/22,52.833333,Massachusetts
25,4/29/22,44.666667,Massachusetts
25,4/30/22,62.166667,Massachusetts
25,5/1/22,55.625,Massachusetts
25,5/2/22,79.75,Massachusetts
25,5/3/22,87.375,Massachusetts
25,5/4/22,96.666667,Massachusetts
25,5/5/22,67.583333,Massachusetts
25,5/6/22,62.041667,Massachusetts
25,5/7/22,79.625,Massachusetts
25,5/8/22,74.833333,Massachusetts
25,5/9/22,71.541667,Massachusetts
25,5/10/22,69.125,Massachusetts
25,5/11/22,84.166667,Massachusetts
25,5/12/22,94.208333,Massachusetts
25,5/13/22,84.875,Massachusetts
25,5/14/22,70.583333,Massachusetts
25,5/15/22,79.541667,Massachusetts
25,5/16/22,81.166667,Massachusetts
25,5/17/22,54.25,Massachusetts
25,5/18/22,48.708333,Massachusetts
25,5/19/22,79.666667,Massachusetts
25,5/20/22,82.541667,Massachusetts
25,5/21/22,85.166667,Massachusetts
25,5/22/22,69.375,Massachusetts
25,5/23/22,60.791667,Massachusetts
25,5/24/22,70.458333,Massachusetts
25,5/25/22,66.916667,Massachusetts
25,5/26/22,68.083333,Massachusetts
25,5/27/22,82.5,Massachusetts
25,5/28/22,84.875,Massachusetts
25,5/29/22,60.833333,Massachusetts
25,5/30/22,56.625,Massachusetts
25,5/31/22,71.458333,Massachusetts
25,6/1/22,88.5,Massachusetts
25,6/2/22,91.083333,Massachusetts
25,6/3/22,95.75,Massachusetts
25,6/4/22,81.125,Massachusetts
25,6/5/22,48,Massachusetts
25,6/6/22,57.416667,Massachusetts
25,6/7/22,59.291667,Massachusetts
25,6/8/22,69.666667,Massachusetts
25,6/9/22,75.041667,Massachusetts
25,6/10/22,55.708333,Massachusetts
25,6/11/22,54.041667,Massachusetts
25,6/12/22,72.333333,Massachusetts
25,6/13/22,61.25,Massachusetts
25,6/14/22,52.083333,Massachusetts
25,6/15/22,72.25,Massachusetts
25,6/16/22,72.791667,Massachusetts
25,6/17/22,67,Massachusetts
25,6/18/22,56.958333,Massachusetts
25,6/19/22,79,Massachusetts
25,6/20/22,62.125,Massachusetts
25,6/21/22,70.958333,Massachusetts
25,6/22/22,80.708333,Massachusetts
25,6/23/22,75.666667,Massachusetts
25,6/24/22,75.041667,Massachusetts
25,6/25/22,58.833333,Massachusetts
25,6/26/22,59.125,Massachusetts
25,6/27/22,83.333333,Massachusetts
25,6/28/22,62.875,Massachusetts
25,6/29/22,62.791667,Massachusetts
25,6/30/22,55.833333,Massachusetts
25,1/1/22,100,Massachusetts
25,1/2/22,98.833333,Massachusetts
25,1/3/22,65.833333,Massachusetts
25,1/4/22,56.291667,Massachusetts
25,1/5/22,94.666667,Massachusetts
25,1/6/22,76.541667,Massachusetts
25,1/7/22,89.5,Massachusetts
25,1/8/22,59.875,Massachusetts
25,1/9/22,81.958333,Massachusetts
25,1/10/22,55.125,Massachusetts
25,1/11/22,57.083333,Massachusetts
25,1/12/22,61.916667,Massachusetts
25,1/13/22,71.875,Massachusetts
25,1/14/22,79.333333,Massachusetts
25,1/15/22,43.625,Massachusetts
25,1/16/22,52.875,Massachusetts
25,1/17/22,90.666667,Massachusetts
25,1/18/22,56.416667,Massachusetts
25,1/19/22,66.125,Massachusetts
25,1/20/22,77.333333,Massachusetts
25,1/21/22,58.625,Massachusetts
25,1/22/22,72.791667,Massachusetts
25,1/23/22,64.583333,Massachusetts
25,1/24/22,76.083333,Massachusetts
25,1/25/22,80.833333,Massachusetts
25,1/26/22,51.333333,Massachusetts
25,1/27/22,55.272727,Massachusetts
25,1/28/22,64.541667,Massachusetts
25,1/29/22,89.25,Massachusetts
25,1/30/22,44.041667,Massachusetts
25,1/31/22,43.458333,Massachusetts
25,2/1/22,72.916667,Massachusetts
25,2/2/22,86.541667,Massachusetts
25,2/3/22,98.625,Massachusetts
25,2/4/22,95.916667,Massachusetts
25,2/5/22,82.041667,Massachusetts
25,2/6/22,69.416667,Massachusetts
25,2/7/22,91.208333,Massachusetts
25,2/8/22,88.25,Massachusetts
25,2/9/22,63.083333,Massachusetts
25,2/10/22,73.791667,Massachusetts
25,2/11/22,57.958333,Massachusetts
25,2/12/22,54.541667,Massachusetts
25,2/13/22,83.208333,Massachusetts
25,2/14/22,66.583333,Massachusetts
25,2/15/22,43.5,Massachusetts
25,2/16/22,67.708333,Massachusetts
25,2/17/22,77.5,Massachusetts
25,2/18/22,61.833333,Massachusetts
25,2/19/22,59.541667,Massachusetts
25,2/20/22,46.375,Massachusetts
25,2/21/22,52.583333,Massachusetts
25,2/22/22,88.25,Massachusetts
25,2/23/22,58.291667,Massachusetts
25,2/24/22,38.416667,Massachusetts
25,2/25/22,79.666667,Massachusetts
25,2/26/22,66.208333,Massachusetts
25,2/27/22,48.416667,Massachusetts
25,2/28/22,39.75,Massachusetts
25,3/1/22,54.208333,Massachusetts
25,3/2/22,51.75,Massachusetts
25,3/3/22,44.458333,Massachusetts
25,3/4/22,36.083333,Massachusetts
25,3/5/22,40.041667,Massachusetts
25,3/6/22,55.958333,Massachusetts
25,3/7/22,41.583333,Massachusetts
25,3/8/22,29.666667,Massachusetts
25,3/9/22,49.75,Massachusetts
25,3/10/22,53.625,Massachusetts
25,3/11/22,38.375,Massachusetts
25,3/12/22,63.041667,Massachusetts
25,3/13/22,41.5,Massachusetts
25,3/14/22,44.416667,Massachusetts
25,3/15/22,48.625,Massachusetts
25,3/16/22,53.833333,Massachusetts
25,3/17/22,68.619048,Massachusetts
25,3/18/22,49.875,Massachusetts
25,3/19/22,75.458333,Massachusetts
25,3/20/22,56.166667,Massachusetts
25,3/21/22,40.5,Massachusetts
25,3/22/22,39.041667,Massachusetts
25,3/23/22,48.083333,Massachusetts
25,3/24/22,83,Massachusetts
25,3/25/22,59,Massachusetts
25,3/26/22,52,Massachusetts
25,3/27/22,44.208333,Massachusetts
25,3/28/22,45.125,Massachusetts
25,3/29/22,43.791667,Massachusetts
25,3/30/22,35.666667,Massachusetts
25,3/31/22,65.875,Massachusetts
25,4/1/22,56.708333,Massachusetts
25,4/2/22,32.125,Massachusetts
25,4/3/22,49.291667,Massachusetts
25,4/4/22,40.708333,Massachusetts
25,4/5/22,33.25,Massachusetts
25,4/6/22,68.958333,Massachusetts
25,4/7/22,54.208333,Massachusetts
25,4/8/22,53.416667,Massachusetts
25,4/9/22,51.291667,Massachusetts
25,4/10/22,45.541667,Massachusetts
25,4/11/22,34.416667,Massachusetts
25,4/12/22,39,Massachusetts
25,4/13/22,30.541667,Massachusetts
25,4/14/22,66.916667,Massachusetts
25,4/15/22,34.708333,Massachusetts
25,4/16/22,42.083333,Massachusetts
25,4/17/22,63.333333,Massachusetts
25,4/18/22,54.708333,Massachusetts
25,4/19/22,76.541667,Massachusetts
25,4/20/22,54.588235,Massachusetts
25,4/21/22,66.333333,Massachusetts
25,4/22/22,55.708333,Massachusetts
25,4/23/22,42.541667,Massachusetts
25,4/24/22,51.333333,Massachusetts
25,4/25/22,65.041667,Massachusetts
25,4/26/22,98.041667,Massachusetts
25,4/27/22,74.375,Massachusetts
25,4/28/22,54.375,Massachusetts
25,4/29/22,44.125,Massachusetts
25,4/30/22,58.291667,Massachusetts
25,5/1/22,54.166667,Massachusetts
25,5/2/22,81.041667,Massachusetts
25,5/3/22,88.166667,Massachusetts
25,5/4/22,99.25,Massachusetts
25,5/5/22,58.5,Massachusetts
25,5/6/22,54.625,Massachusetts
25,5/7/22,80.166667,Massachusetts
25,5/8/22,73.333333,Massachusetts
25,5/9/22,63.8,Massachusetts
25,5/10/22,54.666667,Massachusetts
25,5/11/22,78.416667,Massachusetts
25,5/12/22,88.875,Massachusetts
25,5/13/22,81.25,Massachusetts
25,5/14/22,69.583333,Massachusetts
25,5/15/22,75.541667,Massachusetts
25,5/16/22,72.291667,Massachusetts
25,5/17/22,50.75,Massachusetts
25,5/18/22,34.958333,Massachusetts
25,5/19/22,67.666667,Massachusetts
25,5/20/22,70.333333,Massachusetts
25,5/21/22,68.041667,Massachusetts
25,5/22/22,50.041667,Massachusetts
25,5/23/22,57.652174,Massachusetts
25,5/24/22,67.375,Massachusetts
25,5/25/22,66.666667,Massachusetts
25,5/26/22,71.75,Massachusetts
25,5/27/22,89.875,Massachusetts
25,5/28/22,94.291667,Massachusetts
25,5/29/22,64.916667,Massachusetts
25,5/30/22,59.041667,Massachusetts
25,5/31/22,75.916667,Massachusetts
25,6/1/22,90.833333,Massachusetts
25,6/2/22,93.541667,Massachusetts
25,6/3/22,96.041667,Massachusetts
25,6/4/22,83.541667,Massachusetts
25,6/5/22,51.208333,Massachusetts
25,6/6/22,48.25,Massachusetts
25,6/7/22,60.5,Massachusetts
25,6/8/22,73.416667,Massachusetts
25,6/9/22,75.958333,Massachusetts
25,6/10/22,61.166667,Massachusetts
25,6/11/22,58.125,Massachusetts
25,6/12/22,77.166667,Massachusetts
25,6/13/22,65.416667,Massachusetts
25,6/14/22,54.625,Massachusetts
25,6/15/22,69.166667,Massachusetts
25,6/16/22,76.958333,Massachusetts
25,6/17/22,71.291667,Massachusetts
25,6/18/22,64.958333,Massachusetts
25,6/19/22,82.166667,Massachusetts
25,6/20/22,60.958333,Massachusetts
25,6/21/22,69.625,Massachusetts
25,6/22/22,81.916667,Massachusetts
25,6/23/22,77.625,Massachusetts
25,6/24/22,74.958333,Massachusetts
25,6/25/22,59,Massachusetts
25,6/26/22,59.166667,Massachusetts
25,6/27/22,89.208333,Massachusetts
25,6/28/22,63.208333,Massachusetts
25,6/29/22,55.833333,Massachusetts
